Date;cac40_price
11/30/2015;4957.60
11/27/2015;4930.14
11/26/2015;4946.02
11/25/2015;4892.99
11/24/2015;4820.28
11/23/2015;4889.12
11/20/2015;4910.97
11/19/2015;4915.10
11/18/2015;4906.72
11/17/2015;4937.31
11/16/2015;4804.31
11/13/2015;4807.95
11/12/2015;4856.65
11/11/2015;4952.51
11/10/2015;4912.16
11/09/2015;4911.17
11/06/2015;4984.15
11/05/2015;4980.04
11/04/2015;4948.29
11/03/2015;4936.18
11/02/2015;4916.21
10/30/2015;4897.66
10/29/2015;4885.82
10/28/2015;4890.58
10/27/2015;4847.07
10/26/2015;4897.13
10/23/2015;4923.64
10/22/2015;4802.18
10/21/2015;4695.10
10/20/2015;4673.81
10/19/2015;4704.07
10/16/2015;4702.79
10/15/2015;4675.29
10/14/2015;4609.03
10/13/2015;4643.38
10/12/2015;4688.70
10/09/2015;4701.39
10/08/2015;4675.91
10/07/2015;4667.34
10/06/2015;4660.64
10/05/2015;4616.90
10/02/2015;4458.88
10/01/2015;4426.54
09/30/2015;4455.29
09/29/2015;4343.73
09/28/2015;4357.05
09/25/2015;4480.66
09/24/2015;4347.24
09/23/2015;4432.83
09/22/2015;4428.51
09/21/2015;4585.50
09/18/2015;4535.85
09/17/2015;4655.14
09/16/2015;4645.84
09/15/2015;4569.37
09/14/2015;4518.15
09/11/2015;4548.72
09/10/2015;4596.53
09/09/2015;4664.59
09/08/2015;4598.26
09/07/2015;4549.64
09/04/2015;4523.08
09/03/2015;4653.79
09/02/2015;4554.92
09/01/2015;4541.16
08/31/2015;4652.95
08/28/2015;4675.13
08/27/2015;4658.18
08/26/2015;4501.05
08/25/2015;4564.86
08/24/2015;4383.46
08/21/2015;4630.99
08/20/2015;4783.55
08/19/2015;4884.10
08/18/2015;4971.25
08/17/2015;4984.83
08/14/2015;4956.47
08/13/2015;4986.85
08/12/2015;4925.43
08/11/2015;5099.03
08/10/2015;5195.41
08/07/2015;5154.75
08/06/2015;5192.11
08/05/2015;5196.73
08/04/2015;5112.14
08/03/2015;5120.52
07/31/2015;5082.61
07/30/2015;5046.42
07/29/2015;5017.44
07/28/2015;4977.32
07/27/2015;4927.60
07/24/2015;5057.36
07/23/2015;5086.74
07/22/2015;5082.57
07/21/2015;5106.57
07/20/2015;5142.49
07/17/2015;5124.39
07/16/2015;5121.50
07/15/2015;5047.24
07/14/2015;5032.47
07/13/2015;4998.10
07/10/2015;4903.07
07/09/2015;4757.22
07/08/2015;4639.02
07/07/2015;4604.64
07/06/2015;4711.54
07/03/2015;4808.22
07/02/2015;4835.56
07/01/2015;4883.19
06/30/2015;4790.20
06/29/2015;4869.82
06/26/2015;5059.17
06/25/2015;5041.71
06/24/2015;5045.35
06/23/2015;5057.68
06/22/2015;4998.61
06/19/2015;4815.37
06/18/2015;4803.48
06/17/2015;4790.62
06/16/2015;4839.86
06/15/2015;4815.36
06/12/2015;4901.19
06/11/2015;4971.37
06/10/2015;4934.91
06/09/2015;4850.22
06/08/2015;4857.66
06/05/2015;4920.74
06/04/2015;4987.13
06/03/2015;5034.17
06/02/2015;5004.46
06/01/2015;5025.30
05/29/2015;5007.89
05/28/2015;5137.83
05/27/2015;5182.53
05/26/2015;5083.54
05/25/2015;5117.17
05/22/2015;5142.89
05/21/2015;5146.70
05/20/2015;5133.30
05/19/2015;5117.30
05/18/2015;5012.31
05/15/2015;4993.82
05/14/2015;5029.31
05/13/2015;4961.86
05/12/2015;4974.65
05/11/2015;5027.87
05/08/2015;5090.39
05/07/2015;4967.22
05/06/2015;4981.59
05/05/2015;4974.07
05/04/2015;5081.97
04/30/2015;5046.49
04/29/2015;5039.39
04/28/2015;5173.38
04/27/2015;5268.91
04/24/2015;5201.45
04/23/2015;5178.91
04/22/2015;5211.09
04/21/2015;5192.64
04/20/2015;5187.59
04/17/2015;5143.26
04/16/2015;5224.49
04/15/2015;5254.35
04/14/2015;5218.06
04/13/2015;5254.12
04/10/2015;5240.46
04/09/2015;5208.95
04/08/2015;5136.86
04/07/2015;5151.19
04/02/2015;5074.14
04/01/2015;5062.22
03/31/2015;5033.64
03/30/2015;5083.52
03/27/2015;5034.06
03/26/2015;5006.35
03/25/2015;5020.99
03/24/2015;5088.28
03/23/2015;5054.52
03/20/2015;5087.49
03/19/2015;5037.18
03/18/2015;5033.42
03/17/2015;5028.93
03/16/2015;5061.16
03/13/2015;5010.46
03/12/2015;4987.33
03/11/2015;4997.75
03/10/2015;4881.95
03/09/2015;4937.20
03/06/2015;4964.35
03/05/2015;4963.51
03/04/2015;4917.35
03/03/2015;4869.25
03/02/2015;4917.32
02/27/2015;4951.48
02/26/2015;4910.62
02/25/2015;4882.22
02/24/2015;4886.44
02/23/2015;4862.30
02/20/2015;4830.90
02/19/2015;4833.28
02/18/2015;4799.03
02/17/2015;4753.99
02/16/2015;4751.95
02/13/2015;4759.36
02/12/2015;4726.20
02/11/2015;4679.38
02/10/2015;4695.65
02/09/2015;4651.08
02/06/2015;4691.03
02/05/2015;4703.30
02/04/2015;4696.30
02/03/2015;4677.90
02/02/2015;4627.67
01/30/2015;4604.25
01/29/2015;4631.43
01/28/2015;4610.94
01/27/2015;4624.21
01/26/2015;4675.13
01/23/2015;4640.69
01/22/2015;4552.80
01/21/2015;4484.82
01/20/2015;4446.02
01/19/2015;4394.93
01/16/2015;4379.62
01/15/2015;4323.20
01/14/2015;4223.24
01/13/2015;4290.28
01/12/2015;4228.24
01/09/2015;4179.07
01/08/2015;4260.19
01/07/2015;4112.73
01/06/2015;4083.50
01/05/2015;4111.36
01/02/2015;4252.29
12/31/2014;4272.75
12/30/2014;4245.54
12/29/2014;4317.93
12/24/2014;4295.85
12/23/2014;4314.97
12/22/2014;4254.43
12/19/2014;4241.65
12/18/2014;4249.49
12/17/2014;4111.91
12/16/2014;4093.20
12/15/2014;4005.38
12/12/2014;4108.93
12/11/2014;4225.86
12/10/2014;4227.91
12/09/2014;4263.94
12/08/2014;4375.48
12/05/2014;4419.48
12/04/2014;4323.89
12/03/2014;4391.86
12/02/2014;4388.30
12/01/2014;4377.33
11/28/2014;4390.18
11/27/2014;4382.34
11/26/2014;4373.42
11/25/2014;4382.31
11/24/2014;4368.44
11/21/2014;4347.23
11/20/2014;4234.21
11/19/2014;4266.19
11/18/2014;4262.38
11/17/2014;4226.10
11/14/2014;4202.46
11/13/2014;4187.95
11/12/2014;4179.88
11/11/2014;4244.10
11/10/2014;4222.82
11/07/2014;4189.89
11/06/2014;4227.68
11/05/2014;4208.42
11/04/2014;4130.19
11/03/2014;4194.03
10/31/2014;4233.09
10/30/2014;4141.24
10/29/2014;4110.64
10/28/2014;4112.67
10/27/2014;4096.74
10/24/2014;4128.90
10/23/2014;4157.68
10/22/2014;4105.09
10/21/2014;4081.24
10/20/2014;3991.24
10/17/2014;4033.18
10/16/2014;3918.62
10/15/2014;3939.72
10/14/2014;4088.25
10/13/2014;4078.70
10/10/2014;4073.71
10/09/2014;4141.45
10/08/2014;4168.12
10/07/2014;4209.14
10/06/2014;4286.52
10/03/2014;4281.74
10/02/2014;4242.67
10/01/2014;4365.27
09/30/2014;4416.24
09/29/2014;4358.07
09/26/2014;4394.75
09/25/2014;4355.28
09/24/2014;4413.72
09/23/2014;4359.35
09/22/2014;4442.55
09/19/2014;4461.22
09/18/2014;4464.70
09/17/2014;4431.41
09/16/2014;4409.15
09/15/2014;4428.63
09/12/2014;4441.70
09/11/2014;4440.90
09/10/2014;4450.79
09/09/2014;4452.37
09/08/2014;4474.93
09/05/2014;4486.49
09/04/2014;4494.94
09/03/2014;4421.87
09/02/2014;4378.33
09/01/2014;4379.73
08/29/2014;4381.04
08/28/2014;4366.04
08/27/2014;4395.26
08/26/2014;4393.41
08/25/2014;4342.11
08/22/2014;4252.80
08/21/2014;4292.93
08/20/2014;4240.79
08/19/2014;4254.45
08/18/2014;4230.65
08/15/2014;4174.36
08/14/2014;4205.43
08/13/2014;4194.79
08/12/2014;4162.16
08/11/2014;4197.70
08/08/2014;4147.81
08/07/2014;4149.83
08/06/2014;4207.14
08/05/2014;4232.88
08/04/2014;4217.22
08/01/2014;4202.78
07/31/2014;4246.14
07/30/2014;4312.30
07/29/2014;4365.58
07/28/2014;4344.77
07/25/2014;4330.55
07/24/2014;4410.65
07/23/2014;4376.32
07/22/2014;4369.52
07/21/2014;4304.74
07/18/2014;4335.31
07/17/2014;4316.12
07/16/2014;4369.06
07/15/2014;4305.31
07/14/2014;4350.04
07/11/2014;4316.50
07/10/2014;4301.26
07/09/2014;4359.84
07/08/2014;4342.53
07/07/2014;4405.76
07/04/2014;4468.98
07/03/2014;4489.88
07/02/2014;4444.72
07/01/2014;4461.12
06/30/2014;4422.84
06/27/2014;4436.99
06/26/2014;4439.63
06/25/2014;4460.60
06/24/2014;4518.34
06/23/2014;4515.57
06/20/2014;4541.34
06/19/2014;4563.04
06/18/2014;4530.37
06/17/2014;4536.07
06/16/2014;4510.05
06/13/2014;4543.28
06/12/2014;4554.40
06/11/2014;4555.11
06/10/2014;4595.00
06/09/2014;4589.12
06/06/2014;4581.12
06/05/2014;4548.73
06/04/2014;4501.00
06/03/2014;4503.69
06/02/2014;4515.89
05/30/2014;4519.57
05/29/2014;4530.51
05/28/2014;4531.63
05/27/2014;4529.75
05/26/2014;4526.93
05/23/2014;4493.15
05/22/2014;4478.21
05/21/2014;4469.03
05/20/2014;4452.35
05/19/2014;4469.76
05/16/2014;4456.28
05/15/2014;4444.93
05/14/2014;4501.04
05/13/2014;4505.02
05/12/2014;4493.65
05/09/2014;4477.28
05/08/2014;4507.24
05/07/2014;4446.44
05/06/2014;4428.07
05/05/2014;4462.69
05/02/2014;4458.17
04/30/2014;4487.39
04/29/2014;4497.68
04/28/2014;4460.53
04/25/2014;4443.63
04/24/2014;4479.54
04/23/2014;4451.08
04/22/2014;4484.21
04/17/2014;4431.81
04/16/2014;4405.66
04/15/2014;4345.35
04/14/2014;4384.56
04/11/2014;4365.86
04/10/2014;4413.49
04/09/2014;4442.68
04/08/2014;4424.83
04/07/2014;4436.08
04/04/2014;4484.55
04/03/2014;4449.33
04/02/2014;4430.86
04/01/2014;4426.72
03/31/2014;4391.50
03/28/2014;4411.26
03/27/2014;4379.06
03/26/2014;4385.15
03/25/2014;4344.12
03/24/2014;4276.34
03/21/2014;4335.28
03/20/2014;4327.91
03/19/2014;4308.06
03/18/2014;4313.26
03/17/2014;4271.96
03/14/2014;4216.37
03/13/2014;4250.51
03/12/2014;4306.26
03/11/2014;4349.72
03/10/2014;4370.84
03/07/2014;4366.42
03/06/2014;4417.04
03/05/2014;4391.25
03/04/2014;4395.90
03/03/2014;4290.87
02/28/2014;4408.08
02/27/2014;4396.39
02/26/2014;4396.91
02/25/2014;4414.55
02/24/2014;4419.13
02/21/2014;4381.06
02/20/2014;4355.49
02/19/2014;4341.10
02/18/2014;4330.71
02/17/2014;4335.17
02/14/2014;4340.14
02/13/2014;4312.80
02/12/2014;4305.50
02/11/2014;4283.32
02/10/2014;4237.13
02/07/2014;4228.18
02/06/2014;4188.10
02/05/2014;4117.79
02/04/2014;4117.45
02/03/2014;4107.75
01/31/2014;4165.72
01/30/2014;4180.02
01/29/2014;4156.98
01/28/2014;4185.29
01/27/2014;4144.56
01/24/2014;4161.47
01/23/2014;4280.96
01/22/2014;4324.98
01/21/2014;4323.87
01/20/2014;4322.86
01/17/2014;4327.50
01/16/2014;4319.27
01/15/2014;4332.07
01/14/2014;4274.20
01/13/2014;4263.27
01/10/2014;4250.60
01/09/2014;4225.14
01/08/2014;4260.96
01/07/2014;4262.68
01/06/2014;4227.54
01/03/2014;4247.65
01/02/2014;4227.28
12/31/2013;4295.95
12/30/2013;4275.71
12/27/2013;4277.65
12/24/2013;4218.41
12/23/2013;4215.29
12/20/2013;4193.77
12/19/2013;4177.03
12/18/2013;4109.51
12/17/2013;4068.64
12/16/2013;4119.88
12/13/2013;4059.71
12/12/2013;4069.12
12/11/2013;4086.86
12/10/2013;4091.14
12/09/2013;4134.10
12/06/2013;4129.37
12/05/2013;4099.91
12/04/2013;4148.52
12/03/2013;4172.44
12/02/2013;4285.81
11/29/2013;4295.21
11/28/2013;4302.42
11/27/2013;4293.06
11/26/2013;4277.57
11/25/2013;4301.97
11/22/2013;4278.53
11/21/2013;4253.90
11/20/2013;4268.37
11/19/2013;4272.29
11/18/2013;4320.68
11/15/2013;4292.23
11/14/2013;4283.91
11/13/2013;4239.94
11/12/2013;4263.78
11/11/2013;4290.14
11/08/2013;4260.44
11/07/2013;4280.99
11/06/2013;4286.93
11/05/2013;4253.34
11/04/2013;4288.59
11/01/2013;4273.19
10/31/2013;4299.89
10/30/2013;4274.11
10/29/2013;4278.09
10/28/2013;4251.61
10/25/2013;4272.31
10/24/2013;4275.69
10/23/2013;4260.66
10/22/2013;4295.43
10/21/2013;4276.92
10/18/2013;4286.03
10/17/2013;4239.64
10/16/2013;4243.72
10/15/2013;4256.02
10/14/2013;4222.96
10/11/2013;4219.98
10/10/2013;4218.11
10/09/2013;4127.05
10/08/2013;4133.53
10/07/2013;4165.58
10/04/2013;4164.25
10/03/2013;4127.98
10/02/2013;4158.16
10/01/2013;4196.60
09/30/2013;4143.44
09/27/2013;4186.77
09/26/2013;4186.72
09/25/2013;4195.35
09/24/2013;4195.61
09/23/2013;4172.08
09/20/2013;4203.66
09/19/2013;4206.04
09/18/2013;4170.40
09/17/2013;4145.51
09/16/2013;4152.22
09/13/2013;4114.50
09/12/2013;4106.63
09/11/2013;4119.11
09/10/2013;4116.64
09/09/2013;4040.33
09/06/2013;4049.19
09/05/2013;4006.80
09/04/2013;3980.42
09/03/2013;3974.07
09/02/2013;4006.01
08/30/2013;3933.78
08/29/2013;3986.35
08/28/2013;3960.46
08/27/2013;3968.73
08/26/2013;4067.13
08/23/2013;4069.47
08/22/2013;4059.12
08/21/2013;4015.09
08/20/2013;4028.93
08/19/2013;4083.98
08/16/2013;4123.89
08/15/2013;4093.20
08/14/2013;4114.20
08/13/2013;4092.50
08/12/2013;4071.68
08/09/2013;4076.55
08/08/2013;4064.32
08/07/2013;4038.49
08/06/2013;4032.57
08/05/2013;4049.97
08/02/2013;4045.65
08/01/2013;4042.73
07/31/2013;3992.69
07/30/2013;3986.61
07/29/2013;3968.91
07/26/2013;3968.84
07/25/2013;3956.02
07/24/2013;3962.75
07/23/2013;3923.09
07/22/2013;3939.92
07/19/2013;3925.32
07/18/2013;3927.79
07/17/2013;3872.02
07/16/2013;3851.03
07/15/2013;3878.58
07/12/2013;3855.09
07/11/2013;3868.98
07/10/2013;3840.53
07/09/2013;3843.56
07/08/2013;3823.83
07/05/2013;3753.85
07/04/2013;3809.31
07/03/2013;3702.01
07/02/2013;3742.57
07/01/2013;3767.48
06/28/2013;3738.91
06/27/2013;3762.19
06/26/2013;3726.04
06/25/2013;3649.82
06/24/2013;3595.63
06/21/2013;3658.04
06/20/2013;3698.93
06/19/2013;3839.34
06/18/2013;3860.55
06/17/2013;3863.66
06/14/2013;3805.16
06/13/2013;3797.98
06/12/2013;3793.70
06/11/2013;3810.56
06/10/2013;3864.36
06/07/2013;3872.59
06/06/2013;3814.28
06/05/2013;3852.44
06/04/2013;3925.83
06/03/2013;3920.67
05/31/2013;3948.59
05/30/2013;3996.31
05/29/2013;3974.12
05/28/2013;4050.56
05/27/2013;3995.16
05/24/2013;3956.79
05/23/2013;3967.15
05/22/2013;4051.11
05/21/2013;4036.18
05/20/2013;4022.85
05/17/2013;4001.27
05/16/2013;3979.07
05/15/2013;3982.23
05/14/2013;3966.06
05/13/2013;3945.20
05/10/2013;3953.83
05/09/2013;3928.58
05/08/2013;3956.28
05/07/2013;3921.32
05/06/2013;3907.04
05/03/2013;3912.95
05/02/2013;3858.76
04/30/2013;3856.75
04/29/2013;3868.68
04/26/2013;3810.05
04/25/2013;3840.47
04/24/2013;3842.94
04/23/2013;3783.05
04/22/2013;3652.13
04/19/2013;3651.96
04/18/2013;3599.36
04/17/2013;3599.23
04/16/2013;3685.79
04/15/2013;3710.48
04/12/2013;3729.30
04/11/2013;3775.66
04/10/2013;3743.71
04/09/2013;3670.72
04/08/2013;3666.78
04/05/2013;3663.48
04/04/2013;3726.16
04/03/2013;3754.96
04/02/2013;3805.37
03/28/2013;3731.42
03/27/2013;3711.64
03/26/2013;3748.64
03/25/2013;3727.98
03/22/2013;3770.29
03/21/2013;3774.85
03/20/2013;3829.56
03/19/2013;3775.75
03/18/2013;3825.47
03/15/2013;3844.03
03/14/2013;3871.58
03/13/2013;3836.04
03/12/2013;3839.97
03/11/2013;3836.27
03/08/2013;3840.15
03/07/2013;3793.78
03/06/2013;3773.76
03/05/2013;3787.19
03/04/2013;3709.76
03/01/2013;3699.91
02/28/2013;3723.00
02/27/2013;3691.49
02/26/2013;3621.92
02/25/2013;3721.33
02/22/2013;3706.28
02/21/2013;3624.80
02/20/2013;3709.88
02/19/2013;3735.82
02/18/2013;3667.04
02/15/2013;3660.37
02/14/2013;3669.60
02/13/2013;3698.53
02/12/2013;3686.58
02/11/2013;3650.58
02/08/2013;3649.50
02/07/2013;3601.05
02/06/2013;3642.90
02/05/2013;3694.70
02/04/2013;3659.91
02/01/2013;3773.53
01/31/2013;3732.60
01/30/2013;3765.52
01/29/2013;3785.82
01/28/2013;3780.89
01/25/2013;3778.16
01/24/2013;3752.17
01/23/2013;3726.17
01/22/2013;3741.01
01/21/2013;3763.03
01/18/2013;3741.58
01/17/2013;3744.11
01/16/2013;3708.49
01/15/2013;3697.35
01/14/2013;3708.25
01/11/2013;3706.02
01/10/2013;3703.12
01/09/2013;3717.45
01/08/2013;3705.88
01/07/2013;3704.64
01/04/2013;3730.02
01/03/2013;3721.17
01/02/2013;3733.93
12/31/2012;3641.07
12/28/2012;3620.25
12/27/2012;3674.26
12/24/2012;3652.61
12/21/2012;3661.40
12/20/2012;3666.73
12/19/2012;3664.59
12/18/2012;3648.63
12/17/2012;3638.10
12/14/2012;3643.28
12/13/2012;3643.13
12/12/2012;3646.66
12/11/2012;3646.15
12/10/2012;3612.10
12/07/2012;3605.61
12/06/2012;3601.65
12/05/2012;3590.50
12/04/2012;3580.48
12/03/2012;3566.59
11/30/2012;3557.28
11/29/2012;3568.88
11/28/2012;3515.19
11/27/2012;3502.13
11/26/2012;3500.94
11/23/2012;3528.80
11/22/2012;3498.22
11/21/2012;3477.36
11/20/2012;3462.06
11/19/2012;3439.58
11/16/2012;3341.52
11/15/2012;3382.40
11/14/2012;3400.02
11/13/2012;3430.60
11/12/2012;3411.65
11/09/2012;3423.57
11/08/2012;3407.68
11/07/2012;3409.59
11/06/2012;3478.66
11/05/2012;3448.50
11/02/2012;3492.46
11/01/2012;3475.40
10/31/2012;3429.27
10/30/2012;3459.44
10/29/2012;3408.89
10/26/2012;3435.09
10/25/2012;3411.53
10/24/2012;3426.49
10/23/2012;3406.50
10/22/2012;3483.25
10/19/2012;3504.56
10/18/2012;3535.18
10/17/2012;3527.50
10/16/2012;3500.94
10/15/2012;3420.28
10/12/2012;3389.08
10/11/2012;3413.72
10/10/2012;3365.87
10/09/2012;3382.78
10/08/2012;3406.53
10/05/2012;3457.04
10/04/2012;3401.20
10/03/2012;3406.02
10/02/2012;3414.23
10/01/2012;3434.98
09/28/2012;3354.82
09/27/2012;3439.32
09/26/2012;3414.84
09/25/2012;3513.81
09/24/2012;3497.22
09/21/2012;3530.72
09/20/2012;3509.92
09/19/2012;3531.82
09/18/2012;3512.69
09/17/2012;3553.69
09/14/2012;3581.58
09/13/2012;3502.09
09/12/2012;3543.79
09/11/2012;3537.30
09/10/2012;3506.05
09/07/2012;3519.05
09/06/2012;3509.88
09/05/2012;3405.79
09/04/2012;3399.04
09/03/2012;3453.71
08/31/2012;3413.07
08/30/2012;3379.11
08/29/2012;3413.89
08/28/2012;3431.55
08/27/2012;3462.83
08/24/2012;3433.21
08/23/2012;3432.56
08/22/2012;3461.65
08/21/2012;3513.28
08/20/2012;3480.58
08/17/2012;3488.38
08/16/2012;3480.49
08/15/2012;3449.20
08/14/2012;3450.27
08/13/2012;3426.41
08/10/2012;3435.62
08/09/2012;3456.71
08/08/2012;3438.26
08/07/2012;3453.28
08/06/2012;3401.56
08/03/2012;3374.19
08/02/2012;3232.46
08/01/2012;3321.56
07/31/2012;3291.66
07/30/2012;3320.71
07/27/2012;3280.19
07/26/2012;3207.12
07/25/2012;3081.74
07/24/2012;3074.68
07/23/2012;3101.53
07/20/2012;3193.89
07/19/2012;3263.64
07/18/2012;3235.40
07/17/2012;3176.97
07/16/2012;3179.90
07/13/2012;3180.81
07/12/2012;3135.18
07/11/2012;3157.25
07/10/2012;3175.41
07/09/2012;3156.80
07/06/2012;3168.79
07/05/2012;3229.36
07/04/2012;3267.75
07/03/2012;3271.20
07/02/2012;3240.20
06/29/2012;3196.65
06/28/2012;3051.68
06/27/2012;3063.12
06/26/2012;3012.71
06/25/2012;3021.64
06/22/2012;3090.90
06/21/2012;3114.22
06/20/2012;3126.52
06/19/2012;3117.92
06/18/2012;3066.19
06/15/2012;3087.62
06/14/2012;3032.45
06/13/2012;3030.04
06/12/2012;3046.91
06/11/2012;3042.76
06/08/2012;3051.69
06/07/2012;3071.16
06/06/2012;3058.44
06/05/2012;2986.10
06/04/2012;2954.49
06/01/2012;2950.47
05/31/2012;3017.01
05/30/2012;3015.58
05/29/2012;3084.70
05/28/2012;3042.97
05/25/2012;3047.94
05/24/2012;3038.25
05/23/2012;3003.27
05/22/2012;3084.09
05/21/2012;3027.15
05/18/2012;3008.00
05/17/2012;3011.99
05/16/2012;3048.67
05/15/2012;3039.27
05/14/2012;3057.99
05/11/2012;3129.77
05/10/2012;3130.17
05/09/2012;3118.65
05/08/2012;3124.80
05/07/2012;3214.22
05/04/2012;3161.97
05/03/2012;3223.36
05/02/2012;3226.33
04/30/2012;3212.80
04/27/2012;3266.27
04/26/2012;3229.32
04/25/2012;3233.46
04/24/2012;3169.32
04/23/2012;3098.37
04/20/2012;3188.58
04/19/2012;3174.02
04/18/2012;3240.29
04/17/2012;3292.51
04/16/2012;3205.28
04/13/2012;3189.09
04/12/2012;3269.79
04/11/2012;3237.69
04/10/2012;3217.60
04/05/2012;3319.81
04/04/2012;3313.47
04/03/2012;3406.78
04/02/2012;3462.91
03/30/2012;3423.81
03/29/2012;3381.12
03/28/2012;3430.15
03/27/2012;3469.59
03/26/2012;3501.98
03/23/2012;3476.18
03/22/2012;3472.46
03/21/2012;3527.37
03/20/2012;3530.83
03/19/2012;3577.88
03/16/2012;3594.83
03/15/2012;3580.21
03/14/2012;3564.51
03/13/2012;3550.16
03/12/2012;3490.06
03/09/2012;3487.48
03/08/2012;3478.36
03/07/2012;3392.33
03/06/2012;3362.56
03/05/2012;3487.54
03/02/2012;3501.17
03/01/2012;3499.73
02/29/2012;3452.45
02/28/2012;3453.99
02/27/2012;3441.45
02/24/2012;3467.03
02/23/2012;3447.31
02/22/2012;3447.37
02/21/2012;3465.24
02/20/2012;3472.54
02/17/2012;3439.62
02/16/2012;3393.25
02/15/2012;3390.35
02/14/2012;3375.64
02/13/2012;3384.55
02/10/2012;3373.14
02/09/2012;3424.71
02/08/2012;3410.00
02/07/2012;3411.54
02/06/2012;3405.27
02/03/2012;3427.92
02/02/2012;3376.66
02/01/2012;3367.46
01/31/2012;3298.55
01/30/2012;3265.64
01/27/2012;3318.76
01/26/2012;3363.23
01/25/2012;3312.48
01/24/2012;3322.65
01/23/2012;3338.42
01/20/2012;3321.50
01/19/2012;3328.94
01/18/2012;3264.93
01/17/2012;3269.99
01/16/2012;3225.00
01/13/2012;3196.49
01/12/2012;3199.98
01/11/2012;3204.83
01/10/2012;3210.79
01/09/2012;3127.69
01/06/2012;3137.36
01/05/2012;3144.91
01/04/2012;3193.65
01/03/2012;3245.40
01/02/2012;3222.30
12/30/2011;3159.81
12/29/2011;3127.56
12/28/2011;3071.08
12/27/2011;3103.11
12/23/2011;3102.09
12/22/2011;3071.80
12/21/2011;3030.47
12/20/2011;3055.39
12/19/2011;2974.20
12/16/2011;2972.30
12/15/2011;2998.73
12/14/2011;2976.17
12/13/2011;3078.72
12/12/2011;3089.59
12/09/2011;3172.35
12/08/2011;3095.49
12/07/2011;3175.98
12/06/2011;3179.63
12/05/2011;3201.28
12/02/2011;3164.95
12/01/2011;3129.95
11/30/2011;3154.62
11/29/2011;3026.76
11/28/2011;3012.93
11/25/2011;2856.97
11/24/2011;2822.25
11/23/2011;2822.43
11/22/2011;2870.68
11/21/2011;2894.94
11/18/2011;2997.01
11/17/2011;3010.29
11/16/2011;3064.90
11/15/2011;3049.13
11/14/2011;3108.95
11/11/2011;3149.38
11/10/2011;3064.84
11/09/2011;3075.16
11/08/2011;3143.30
11/07/2011;3103.60
11/04/2011;3123.55
11/03/2011;3195.47
11/02/2011;3110.59
11/01/2011;3068.33
10/31/2011;3242.84
10/28/2011;3348.63
10/27/2011;3368.62
10/26/2011;3169.62
10/25/2011;3174.29
10/24/2011;3220.46
10/21/2011;3171.34
10/20/2011;3084.07
10/19/2011;3157.34
10/18/2011;3141.10
10/17/2011;3166.06
10/14/2011;3217.89
10/13/2011;3186.94
10/12/2011;3229.76
10/11/2011;3153.52
10/10/2011;3161.47
10/07/2011;3095.56
10/06/2011;3075.37
10/05/2011;2973.90
10/04/2011;2850.55
10/03/2011;2926.83
09/30/2011;2981.96
09/29/2011;3027.65
09/28/2011;2995.62
09/27/2011;3023.38
09/26/2011;2859.34
09/23/2011;2810.11
09/22/2011;2781.68
09/21/2011;2935.82
09/20/2011;2984.05
09/19/2011;2940.00
09/16/2011;3031.08
09/15/2011;3045.62
09/14/2011;2949.14
09/13/2011;2894.93
09/12/2011;2854.81
09/09/2011;2974.59
09/08/2011;3085.83
09/07/2011;3073.18
09/06/2011;2965.64
09/05/2011;2999.54
09/02/2011;3148.53
09/01/2011;3265.83
08/31/2011;3256.76
08/30/2011;3159.74
08/29/2011;3154.20
08/26/2011;3087.64
08/25/2011;3119.00
08/24/2011;3139.55
08/23/2011;3084.37
08/22/2011;3051.36
08/19/2011;3016.99
08/18/2011;3076.04
08/17/2011;3254.34
08/16/2011;3230.90
08/15/2011;3239.06
08/12/2011;3213.88
08/11/2011;3089.66
08/10/2011;3002.99
08/09/2011;3176.19
08/08/2011;3125.19
08/05/2011;3278.56
08/04/2011;3320.35
08/03/2011;3454.94
08/02/2011;3522.79
08/01/2011;3588.05
07/29/2011;3671.28
07/28/2011;3712.66
07/27/2011;3734.07
07/26/2011;3787.88
07/25/2011;3812.97
07/22/2011;3842.70
07/21/2011;3816.75
07/20/2011;3754.60
07/19/2011;3694.95
07/18/2011;3650.71
07/15/2011;3726.59
07/14/2011;3751.23
07/13/2011;3793.27
07/12/2011;3774.12
07/11/2011;3807.51
07/08/2011;3913.55
07/07/2011;3979.96
07/06/2011;3961.34
07/05/2011;3978.83
07/04/2011;4003.11
07/01/2011;4007.35
06/30/2011;3982.21
06/29/2011;3924.23
06/28/2011;3851.89
06/27/2011;3796.55
06/24/2011;3784.80
06/23/2011;3787.79
06/22/2011;3871.37
06/21/2011;3877.07
06/20/2011;3799.66
06/17/2011;3823.74
06/16/2011;3792.31
06/15/2011;3806.85
06/14/2011;3864.58
06/13/2011;3807.61
06/10/2011;3805.09
06/09/2011;3878.65
06/08/2011;3837.98
06/07/2011;3871.92
06/06/2011;3863.40
06/03/2011;3890.68
06/02/2011;3889.87
06/01/2011;3964.81
05/31/2011;4006.94
05/30/2011;3942.53
05/27/2011;3950.98
05/26/2011;3917.22
05/25/2011;3928.99
05/24/2011;3916.88
05/23/2011;3906.98
05/20/2011;3990.85
05/19/2011;4027.74
05/18/2011;3978.00
05/17/2011;3941.58
05/16/2011;3989.82
05/13/2011;4018.85
